location_id,neighbourhood_group,neighbourhood,latitude,longitude
42287,Manhattan,Lower East Side,40.71525,-73.98735
42291,Brooklyn,Bedford-Stuyvesant,40.68704,-73.9304
42800,Manhattan,Two Bridges,40.71099,-73.99442
42802,Manhattan,Two Bridges,40.71239,-73.99461
42294,Brooklyn,Flatbush,40.64299,-73.95954
42296,Queens,Rockaway Beach,40.58891,-73.80181
42297,Queens,Elmhurst,40.73247,-73.8768
42300,Brooklyn,Clinton Hill,40.68419,-73.96428
42301,Queens,East Elmhurst,40.75985,-73.88233
42304,Brooklyn,Bushwick,40.70005,-73.91295
42310,Brooklyn,Bushwick,40.70083,-73.9122
42312,Manhattan,Lower East Side,40.71887,-73.99256
42315,Brooklyn,Bushwick,40.69179,-73.91404
42317,Brooklyn,Bedford-Stuyvesant,40.68966,-73.95353
42320,Queens,Astoria,40.76475,-73.90918
42322,Brooklyn,Bushwick,40.69339,-73.90461
42328,Manhattan,Greenwich Village,40.73424,-73.99355
42329,Manhattan,Midtown,40.75492,-73.98027
42331,Queens,St. Albans,40.6853,-73.76814
42367,Queens,St. Albans,40.68481,-73.76952
43393,Queens,St. Albans,40.68687,-73.76809
42333,Queens,Ditmars Steinway,40.77134,-73.91328
43153,Queens,Ditmars Steinway,40.77005,-73.91098
42336,Brooklyn,Clinton Hill,40.68464,-73.96151
42338,Brooklyn,Bushwick,40.70204,-73.93027
42339,Manhattan,Upper East Side,40.76329,-73.96119
42346,Queens,Rego Park,40.72407,-73.86585
42348,Brooklyn,Bushwick,40.69594,-73.90685
42349,Bronx,Mount Hope,40.8477,-73.90988
42351,Brooklyn,Flatbush,40.65345,-73.95476
42357,Manhattan,Lower East Side,40.71852,-73.99067
42360,Brooklyn,Clinton Hill,40.69306,-73.96132
42422,Brooklyn,Bedford-Stuyvesant,40.69284,-73.95954
42364,Queens,Astoria,40.75698,-73.91362
42365,Manhattan,Lower East Side,40.71728,-73.99085
42369,Brooklyn,Bushwick,40.6951,-73.92898
42371,Manhattan,Hell's Kitchen,40.76655,-73.99216
42388,Manhattan,Financial District,40.70522,-74.00925
42390,Brooklyn,Greenpoint,40.72769,-73.94309
42394,Brooklyn,Bushwick,40.69544,-73.91012
42395,Brooklyn,South Slope,40.66829,-73.98871
42399,Queens,Astoria,40.7718,-73.91942
42400,Queens,Astoria,40.77151,-73.93066
42411,Brooklyn,Williamsburg,40.71579,-73.95092
42414,Manhattan,East Harlem,40.80143,-73.93803
42415,Queens,East Elmhurst,40.76132,-73.88192
42423,Brooklyn,Williamsburg,40.71646,-73.95996
42425,Brooklyn,Williamsburg,40.70312,-73.94464
42426,Queens,Woodhaven,40.69567,-73.84949
42431,Manhattan,Upper West Side,40.80221,-73.96677
42437,Brooklyn,Williamsburg,40.70905,-73.95315
42440,Brooklyn,Williamsburg,40.71492,-73.94332
42441,Brooklyn,Red Hook,40.67897,-74.00587
42444,Brooklyn,Bedford-Stuyvesant,40.6802,-73.93436
42445,Brooklyn,Williamsburg,40.71395,-73.94022
42450,Brooklyn,Brooklyn Heights,40.69153,-73.9951
42454,Manhattan,Upper East Side,40.77385,-73.94733
42456,Bronx,Wakefield,40.90484,-73.84489
42462,Manhattan,Harlem,40.80098,-73.95424
42463,Brooklyn,Williamsburg,40.71206,-73.94006
42470,Brooklyn,Williamsburg,40.71389,-73.93859
42464,Manhattan,Upper East Side,40.77927,-73.95165
42465,Manhattan,Financial District,40.70529,-74.00653
42467,Brooklyn,Greenpoint,40.71971,-73.94377
42469,Brooklyn,East New York,40.67554,-73.8942
42471,Bronx,Mount Hope,40.84672,-73.90411
42472,Manhattan,Midtown,40.76453,-73.98035
42512,Manhattan,Midtown,40.76391,-73.98071
42473,Brooklyn,East Flatbush,40.64627,-73.92014
42475,Brooklyn,Bedford-Stuyvesant,40.67922,-73.90953
42516,Brooklyn,Bedford-Stuyvesant,40.67876,-73.91096
42477,Queens,Astoria,40.76553,-73.91353
42478,Bronx,Wakefield,40.89637,-73.8555
42480,Bronx,Kingsbridge,40.8704,-73.90559
42490,Brooklyn,Bedford-Stuyvesant,40.68196,-73.92416
42492,Manhattan,East Harlem,40.79415,-73.94156
42493,Brooklyn,Gowanus,40.67731,-73.98539
42844,Manhattan,East Village,40.72503,-73.98466
42850,Manhattan,East Village,40.72713,-73.98402
42854,Manhattan,East Village,40.7272,-73.98288
42931,Manhattan,East Village,40.72705,-73.9846
42495,Brooklyn,Williamsburg,40.70406,-73.95763
42505,Manhattan,Chinatown,40.71301,-73.99609
42506,Manhattan,Two Bridges,40.71241,-73.99458
42515,Manhattan,Chinatown,40.71309,-73.99626
42509,Queens,Ridgewood,40.69894,-73.90064
42513,Staten Island,Todt Hill,40.60991,-74.11577
42520,Brooklyn,Clinton Hill,40.69316,-73.96773
42521,Brooklyn,Williamsburg,40.71768,-73.94027
42613,Brooklyn,Williamsburg,40.7185,-73.93964
42526,Manhattan,West Village,40.73261,-74.01043
42528,Manhattan,Washington Heights,40.84232,-73.93772
42530,Queens,Long Island City,40.74827,-73.94006
42533,Brooklyn,Bedford-Stuyvesant,40.68716,-73.94241
42534,Manhattan,Upper East Side,40.77399,-73.9461
43764,Manhattan,Lower East Side,40.71833,-73.98936
43770,Manhattan,Lower East Side,40.71923,-73.98582
42538,Manhattan,East Village,40.73284,-73.9865
42540,Brooklyn,Williamsburg,40.71937,-73.9549
42542,Manhattan,Upper West Side,40.77477,-73.97958
42547,Brooklyn,Bushwick,40.68929,-73.9216
42548,Brooklyn,Bedford-Stuyvesant,40.67969,-73.90923
42549,Manhattan,Chelsea,40.74147,-73.99908
42550,Brooklyn,Bedford-Stuyvesant,40.68689,-73.93344
42553,Manhattan,Hell's Kitchen,40.75833,-73.99516
42558,Manhattan,Hell's Kitchen,40.76027,-73.99682
42560,Manhattan,Hell's Kitchen,40.75955,-73.99667
42561,Manhattan,Hell's Kitchen,40.76019,-73.99524
42562,Manhattan,Hell's Kitchen,40.75842,-73.99609
42563,Manhattan,Hell's Kitchen,40.75893,-73.99485
42564,Manhattan,Hell's Kitchen,40.75796,-73.99625
42565,Manhattan,Hell's Kitchen,40.75796,-73.99522
42566,Manhattan,Hell's Kitchen,40.75885,-73.99595
42567,Manhattan,Hell's Kitchen,40.76034,-73.99638
42554,Brooklyn,Prospect Heights,40.67953,-73.97334
42568,Brooklyn,East Flatbush,40.66039,-73.93034
42572,Manhattan,Hell's Kitchen,40.75617,-73.99824
42580,Manhattan,Chelsea,40.74825,-73.99542
42581,Manhattan,East Harlem,40.79668,-73.93434
42583,Manhattan,East Harlem,40.79781,-73.93599
42584,Manhattan,Upper West Side,40.80131,-73.96596
42585,Bronx,Norwood,40.87275,-73.87978
42586,Manhattan,Midtown,40.76446,-73.98123
42621,Queens,Flushing,40.76734,-73.81789
42638,Queens,Flushing,40.76699,-73.81636
42591,Manhattan,Washington Heights,40.85487,-73.92759
42595,Queens,Ditmars Steinway,40.78096,-73.91282
42596,Brooklyn,Fort Greene,40.69438,-73.9712
42597,Bronx,Concourse Village,40.83251,-73.91217
42598,Brooklyn,Bedford-Stuyvesant,40.68797,-73.95439
42600,Brooklyn,Williamsburg,40.71419,-73.94138
42605,Brooklyn,Williamsburg,40.70694,-73.94176
42618,Bronx,Clason Point,40.80771,-73.85204
42620,Manhattan,Harlem,40.81749,-73.93875
43166,Queens,Flushing,40.76308,-73.82215
42639,Brooklyn,Bushwick,40.70087,-73.93904
42640,Brooklyn,Bushwick,40.70115,-73.93931
42642,Brooklyn,Bushwick,40.69995,-73.93884
42738,Brooklyn,Bushwick,40.70103,-73.93979
42641,Queens,Woodside,40.74402,-73.89698
42643,Queens,Astoria,40.76027,-73.90768
42653,Brooklyn,Williamsburg,40.71867,-73.96163
42658,Brooklyn,Bedford-Stuyvesant,40.69644,-73.94113
42662,Brooklyn,Bedford-Stuyvesant,40.69647,-73.94248
42665,Queens,Elmhurst,40.74326,-73.88912
42677,Brooklyn,Flatbush,40.63481,-73.95927
42678,Manhattan,Hell's Kitchen,40.76616,-73.98611
42883,Manhattan,Hell's Kitchen,40.76808,-73.98625
42680,Brooklyn,Williamsburg,40.70429,-73.94894
42681,Brooklyn,Bedford-Stuyvesant,40.6905,-73.93038
42682,Brooklyn,Bedford-Stuyvesant,40.69058,-73.93068
42687,Brooklyn,Bedford-Stuyvesant,40.6914,-73.93046
42702,Brooklyn,Bedford-Stuyvesant,40.69182,-73.92859
42739,Brooklyn,Bedford-Stuyvesant,40.6918,-73.93028
43874,Brooklyn,Bedford-Stuyvesant,40.69023,-73.93063
44054,Brooklyn,Bedford-Stuyvesant,40.6914,-73.9294
42683,Brooklyn,Bushwick,40.68628,-73.90895
42684,Brooklyn,Bushwick,40.68989,-73.90447
42693,Manhattan,Hell's Kitchen,40.76459,-73.9888
42694,Manhattan,Hell's Kitchen,40.76251,-73.98871
43005,Manhattan,Hell's Kitchen,40.76461,-73.98745
42698,Manhattan,Midtown,40.74526,-73.98163
42700,Brooklyn,Sheepshead Bay,40.60165,-73.96299
42704,Queens,Ridgewood,40.69945,-73.90771
42707,Staten Island,Dongan Hills,40.57857,-74.09152
43026,Staten Island,Dongan Hills,40.57882,-74.09197
43195,Staten Island,Dongan Hills,40.5788,-74.09155
42713,Brooklyn,Brownsville,40.66815,-73.92169
42784,Brooklyn,Crown Heights,40.66949,-73.92172
42722,Queens,Forest Hills,40.72755,-73.85028
42727,Brooklyn,Williamsburg,40.71606,-73.94093
42730,Manhattan,Inwood,40.86259,-73.92728
42731,Manhattan,Inwood,40.86214,-73.92708
42732,Manhattan,Inwood,40.86256,-73.92887
42733,Manhattan,Inwood,40.86364,-73.92835
43175,Manhattan,Harlem,40.81708,-73.95059
43177,Manhattan,Harlem,40.81652,-73.94914
44294,Manhattan,Inwood,40.86234,-73.92705
44866,Manhattan,Harlem,40.81775,-73.94931
42746,Bronx,Tremont,40.84581,-73.8889
42747,Manhattan,Murray Hill,40.74636,-73.97561
42750,Brooklyn,Bedford-Stuyvesant,40.68763,-73.92898
43002,Brooklyn,Bedford-Stuyvesant,40.68775,-73.9277
43003,Brooklyn,Bedford-Stuyvesant,40.68899,-73.9289
42752,Brooklyn,Bedford-Stuyvesant,40.68921,-73.95424
42869,Brooklyn,Bedford-Stuyvesant,40.68913,-73.95639
42870,Brooklyn,Bedford-Stuyvesant,40.68868,-73.95623
42753,Brooklyn,Bushwick,40.68355,-73.90701
42756,Manhattan,Hell's Kitchen,40.76632,-73.98597
42789,Manhattan,Hell's Kitchen,40.76691,-73.98726
42799,Manhattan,Hell's Kitchen,40.7667,-73.98692
42814,Manhattan,Hell's Kitchen,40.76838,-73.98723
42815,Manhattan,Hell's Kitchen,40.76769,-73.98681
42760,Brooklyn,Williamsburg,40.71322,-73.94655
42765,Bronx,Longwood,40.8279,-73.90516
42768,Queens,Ridgewood,40.70557,-73.90713
45375,Queens,Ridgewood,40.70358,-73.90864
42770,Manhattan,East Harlem,40.80093,-73.94322
42774,Manhattan,East Harlem,40.79922,-73.94187
42776,Manhattan,East Harlem,40.80073,-73.94328
42777,Manhattan,East Harlem,40.79949,-73.94265
42778,Manhattan,East Harlem,40.79966,-73.94191
42779,Manhattan,East Harlem,40.79885,-73.94304
44189,Manhattan,East Harlem,40.80078,-73.94335
42773,Brooklyn,Crown Heights,40.67588,-73.92405
44024,Brooklyn,Crown Heights,40.67558,-73.9231
44361,Brooklyn,Crown Heights,40.67592,-73.92341
42781,Brooklyn,Bedford-Stuyvesant,40.69911,-73.94162
42783,Manhattan,Morningside Heights,40.80485,-73.96319
42785,Brooklyn,Williamsburg,40.71623,-73.9601
42787,Brooklyn,Williamsburg,40.70908,-73.95663
42791,Brooklyn,Bedford-Stuyvesant,40.68956,-73.9432
42792,Brooklyn,Greenpoint,40.73354,-73.95719
42795,Manhattan,Lower East Side,40.71922,-73.98514
42794,Queens,Ridgewood,40.70008,-73.89596
46836,Queens,Ridgewood,40.70022,-73.89597
42796,Brooklyn,Bushwick,40.70041,-73.92483
42797,Manhattan,Civic Center,40.71626,-74.00257
42803,Queens,Sunnyside,40.73872,-73.92678
42807,Queens,Astoria,40.76896,-73.92404
43114,Queens,Astoria,40.76769,-73.92564
42808,Brooklyn,Carroll Gardens,40.68374,-73.99368
42809,Brooklyn,Bushwick,40.69814,-73.9219
42811,Manhattan,Harlem,40.81141,-73.94051
42812,Brooklyn,Williamsburg,40.71437,-73.94133
42817,Brooklyn,Bedford-Stuyvesant,40.69463,-73.94787
42818,Brooklyn,Bedford-Stuyvesant,40.69615,-73.9474
42822,Brooklyn,Williamsburg,40.7136,-73.96221
42825,Brooklyn,Bushwick,40.6916,-73.90713
42832,Queens,Cambria Heights,40.6909,-73.73193
42833,Manhattan,Chinatown,40.71404,-73.99085
42835,Brooklyn,Midwood,40.61186,-73.96955
42842,Manhattan,Upper West Side,40.79908,-73.96465
42843,Manhattan,Midtown,40.74567,-73.98478
42846,Queens,Sunnyside,40.74685,-73.91586
42848,Brooklyn,Williamsburg,40.70658,-73.9463
42849,Brooklyn,Bedford-Stuyvesant,40.68782,-73.94327
45141,Manhattan,Harlem,40.82802,-73.94482
42857,Manhattan,Washington Heights,40.85513,-73.93305
42859,Bronx,Parkchester,40.83758,-73.85804
43126,Bronx,Parkchester,40.83938,-73.85708
42863,Queens,Flushing,40.7577,-73.83519
42868,Manhattan,Upper East Side,40.78045,-73.94688
42874,Manhattan,Hell's Kitchen,40.76468,-73.98785
42877,Brooklyn,Flatbush,40.65421,-73.95751
42878,Manhattan,Upper East Side,40.77289,-73.94689
42882,Brooklyn,Bushwick,40.70151,-73.92293
42886,Manhattan,Harlem,40.82004,-73.94622
42887,Bronx,Port Morris,40.80074,-73.91574
42889,Queens,Long Island City,40.75961,-73.93366
42892,Queens,Astoria,40.7577,-73.91728
42897,Queens,Elmhurst,40.72688,-73.87861
42898,Manhattan,Hell's Kitchen,40.76695,-73.99103
42899,Queens,Astoria,40.76799,-73.90995
42900,Brooklyn,Prospect-Lefferts Gardens,40.66277,-73.9574
42910,Manhattan,SoHo,40.72029,-74.00033
42911,Brooklyn,Bedford-Stuyvesant,40.67723,-73.91256
44498,Brooklyn,Bedford-Stuyvesant,40.6776,-73.91404
44500,Brooklyn,Bedford-Stuyvesant,40.67853,-73.91262
44503,Brooklyn,Bedford-Stuyvesant,40.6792,-73.91411
44504,Brooklyn,Bedford-Stuyvesant,40.67757,-73.91314
42919,Manhattan,Midtown,40.75383,-73.97207
42927,Brooklyn,Williamsburg,40.70652,-73.94541
42929,Manhattan,East Harlem,40.79433,-73.94414
42930,Bronx,Wakefield,40.88491,-73.85484
42937,Brooklyn,Bushwick,40.70039,-73.92352
42939,Brooklyn,Bedford-Stuyvesant,40.69655,-73.93458
42941,Queens,Elmhurst,40.73018,-73.87172
42968,Queens,Elmhurst,40.73101,-73.87139
42993,Queens,Elmhurst,40.72997,-73.87183
43046,Queens,Elmhurst,40.73125,-73.87251
42942,Manhattan,Lower East Side,40.71629,-73.98862
42944,Manhattan,Chinatown,40.71515,-73.99099
42943,Bronx,Kingsbridge,40.86313,-73.90183
42945,Manhattan,Hell's Kitchen,40.7637,-73.99037
42955,Brooklyn,Flatbush,40.6307,-73.95815
42960,Brooklyn,Crown Heights,40.67692,-73.92241
42962,Brooklyn,Bushwick,40.7023,-73.91911
42967,Manhattan,Financial District,40.70598,-74.00804
42969,Manhattan,Washington Heights,40.84316,-73.94062
42970,Brooklyn,Williamsburg,40.71492,-73.94397
42972,Brooklyn,Bushwick,40.70044,-73.92503
42980,Brooklyn,Flatbush,40.63376,-73.95148
42986,Brooklyn,Bay Ridge,40.63209,-74.018
43164,Brooklyn,East New York,40.66067,-73.8931
43165,Brooklyn,East New York,40.66089,-73.89376
43298,Brooklyn,East New York,40.66195,-73.8936
42989,Bronx,Fordham,40.86255,-73.90059
42991,Manhattan,Washington Heights,40.8312,-73.9399
42992,Brooklyn,Williamsburg,40.71379,-73.94104
42996,Manhattan,Financial District,40.70824,-74.01403
43006,Manhattan,Midtown,40.75325,-73.97176
43010,Manhattan,Greenwich Village,40.73571,-73.99694
43011,Manhattan,Greenwich Village,40.73679,-73.99592
43013,Brooklyn,Bushwick,40.70092,-73.93732
43015,Manhattan,Upper West Side,40.79321,-73.96823
43016,Brooklyn,Bath Beach,40.60615,-74.00315
43340,Brooklyn,Bath Beach,40.60471,-74.00243
43025,Bronx,Wakefield,40.89613,-73.85503
43039,Manhattan,Chelsea,40.74679,-74.00263
43050,Manhattan,Chelsea,40.7461,-74.00329
43040,Manhattan,Washington Heights,40.85549,-73.92789
43041,Bronx,Clason Point,40.80626,-73.85122
43045,Manhattan,East Harlem,40.78722,-73.94482
43061,Brooklyn,Bedford-Stuyvesant,40.67758,-73.92751
43065,Brooklyn,Crown Heights,40.66431,-73.95083
43066,Brooklyn,Bedford-Stuyvesant,40.68898,-73.94139
43068,Brooklyn,Crown Heights,40.66544,-73.9577
43069,Queens,Jackson Heights,40.75278,-73.89114
43070,Manhattan,Upper West Side,40.77029,-73.98761
43071,Brooklyn,Cypress Hills,40.68176,-73.89402
43077,Manhattan,Lower East Side,40.7211,-73.9893
43080,Manhattan,Lower East Side,40.71943,-73.98753
43078,Manhattan,Lower East Side,40.72335,-73.99138
43079,Manhattan,Lower East Side,40.72018,-73.98813
43081,Manhattan,East Village,40.72585,-73.98831
43087,Brooklyn,Midwood,40.61489,-73.94541
43112,Manhattan,East Harlem,40.79738,-73.93196
43115,Manhattan,Chinatown,40.71313,-73.99615
43120,Manhattan,Two Bridges,40.71214,-73.99568
43148,Manhattan,Chinatown,40.71304,-73.99484
47937,Manhattan,Chinatown,40.71368,-73.99635
43116,Manhattan,Upper West Side,40.77961,-73.97821
43118,Manhattan,Washington Heights,40.84427,-73.93742
43128,Brooklyn,East Flatbush,40.66008,-73.92122
43133,Manhattan,Upper West Side,40.80038,-73.95994
43134,Queens,Astoria,40.76019,-73.90934
43139,Brooklyn,Fort Greene,40.68966,-73.97311
43142,Bronx,Norwood,40.87414,-73.88342
43147,Queens,Bayswater,40.6083,-73.75787
48190,Queens,Bayswater,40.60804,-73.75829
43149,Brooklyn,Sunset Park,40.66172,-73.99387
43151,Brooklyn,Sunset Park,40.64644,-74.01057
43152,Manhattan,Harlem,40.80704,-73.95134
43154,Manhattan,Washington Heights,40.85176,-73.93009
43161,Brooklyn,Bay Ridge,40.63555,-74.02962
43240,Brooklyn,Bay Ridge,40.63611,-74.03178
43242,Brooklyn,Bay Ridge,40.63521,-74.03197
46967,Brooklyn,Bay Ridge,40.6346,-74.03022
43162,Queens,Richmond Hill,40.69439,-73.83243
43163,Queens,Elmhurst,40.74623,-73.88974
43171,Queens,Astoria,40.75869,-73.91439
43180,Brooklyn,Williamsburg,40.7077,-73.9435
43182,Brooklyn,Williamsburg,40.70783,-73.95431
43187,Brooklyn,Greenpoint,40.72633,-73.95859
44522,Brooklyn,Greenpoint,40.7261,-73.95842
43188,Manhattan,Midtown,40.75166,-73.97154
43189,Brooklyn,Crown Heights,40.66784,-73.95798
43438,Brooklyn,Crown Heights,40.66945,-73.95717
43439,Brooklyn,Crown Heights,40.66999,-73.95959
43686,Brooklyn,Crown Heights,40.66981,-73.95734
43755,Brooklyn,Crown Heights,40.66977,-73.95725
43757,Brooklyn,Crown Heights,40.67155,-73.95854
43759,Brooklyn,Crown Heights,40.67058,-73.9573
43190,Brooklyn,Williamsburg,40.71878,-73.9604
45463,Brooklyn,Williamsburg,40.71839,-73.95876
43191,Brooklyn,Bedford-Stuyvesant,40.69539,-73.94399
43199,Manhattan,Harlem,40.82437,-73.95027
43203,Brooklyn,Boerum Hill,40.68619,-73.98719
43205,Manhattan,Hell's Kitchen,40.76473,-73.99003
43206,Manhattan,Hell's Kitchen,40.76449,-73.99107
43207,Manhattan,Hell's Kitchen,40.76623,-73.99075
43208,Manhattan,Hell's Kitchen,40.76436,-73.99153
43323,Manhattan,Hell's Kitchen,40.76483,-73.98975
43388,Manhattan,Hell's Kitchen,40.76661,-73.99082
43562,Manhattan,Hell's Kitchen,40.7665,-73.98943
43660,Manhattan,Hell's Kitchen,40.76447,-73.99103
46062,Manhattan,Hell's Kitchen,40.76578,-73.99101
43212,Manhattan,Hell's Kitchen,40.75813,-73.99818
43216,Manhattan,Chelsea,40.75256,-73.99653
43223,Brooklyn,Bushwick,40.69058,-73.91303
43229,Queens,Astoria,40.76257,-73.92162
43231,Brooklyn,Fort Greene,40.6871,-73.97575
43239,Brooklyn,Williamsburg,40.70891,-73.96342
43243,Queens,Corona,40.74666,-73.85781
43349,Queens,Flushing,40.76409,-73.82928
43244,Manhattan,Gramercy,40.73568,-73.98188
43245,Brooklyn,Williamsburg,40.72005,-73.95704
43246,Manhattan,Washington Heights,40.84661,-73.93444
43254,Manhattan,Upper West Side,40.80004,-73.96838
43938,Manhattan,Upper West Side,40.80244,-73.96592
43255,Bronx,Soundview,40.82864,-73.87609
44819,Bronx,Soundview,40.82776,-73.87643
43257,Manhattan,Upper East Side,40.78034,-73.94861
43261,Manhattan,Harlem,40.81824,-73.93919
47711,Manhattan,Harlem,40.81842,-73.9391
43267,Manhattan,Washington Heights,40.85768,-73.92855
43276,Brooklyn,Williamsburg,40.71102,-73.95829
43277,Manhattan,Harlem,40.81482,-73.95192
43278,Queens,Fresh Meadows,40.72894,-73.78003
43279,Queens,Astoria,40.76001,-73.92313
43280,Brooklyn,Williamsburg,40.71439,-73.9409
47448,Brooklyn,Williamsburg,40.71358,-73.94092
43281,Brooklyn,Clinton Hill,40.69235,-73.96102
43286,Brooklyn,South Slope,40.66052,-73.9811
43289,Manhattan,Chelsea,40.74922,-73.9968
43290,Manhattan,Chelsea,40.75094,-73.99662
44043,Manhattan,Chelsea,40.74948,-73.99506
44047,Manhattan,Chelsea,40.75029,-73.99492
44073,Manhattan,Chelsea,40.74889,-73.99656
44076,Manhattan,Chelsea,40.75022,-73.99632
44077,Manhattan,Chelsea,40.74952,-73.99671
44078,Manhattan,Chelsea,40.75059,-73.9967
44079,Manhattan,Chelsea,40.74914,-73.99471
44080,Manhattan,Chelsea,40.75093,-73.99523
44081,Manhattan,Chelsea,40.74975,-73.9961
44082,Manhattan,Chelsea,40.75074,-73.9967
44083,Manhattan,Chelsea,40.7494,-73.99519
44086,Manhattan,Chelsea,40.75055,-73.99482
44087,Manhattan,Chelsea,40.74942,-73.99536
44088,Manhattan,Chelsea,40.74899,-73.99605
44089,Manhattan,Chelsea,40.74882,-73.99663
44090,Manhattan,Chelsea,40.75064,-73.99626
44091,Manhattan,Chelsea,40.74913,-73.99513
44092,Manhattan,Chelsea,40.75095,-73.99628
43295,Bronx,Fordham,40.8667,-73.89115
43296,Manhattan,Washington Heights,40.84377,-73.93666
43297,Queens,Flushing,40.76,-73.82466
44855,Queens,Flushing,40.75862,-73.82606
43300,Brooklyn,Williamsburg,40.70621,-73.93663
43302,Queens,Corona,40.74116,-73.86705
43568,Queens,Corona,40.74116,-73.86667
43573,Queens,Corona,40.74086,-73.86618
44484,Queens,Corona,40.74262,-73.86674
45596,Queens,Corona,40.74206,-73.86628
45867,Queens,Corona,40.74132,-73.86683
45868,Queens,Corona,40.74255,-73.86659
45872,Queens,Corona,40.74119,-73.86748
43305,Brooklyn,Williamsburg,40.71839,-73.94621
43306,Queens,Maspeth,40.73612,-73.89519
44101,Queens,Maspeth,40.73763,-73.89533
